arrival_month,Total_spend,no_of_special_requests,arrival_date,age,Usage_frequency,Support_calls,market_segment_type,type_plan,arrival_year,booking_status
10,280,0,4,54,6,2,3,0,2023,1
8,118,2,11,41,17,3,4,2,2024,0
6,617,1,24,28,4,1,3,2,2024,0
3,880,2,11,36,30,0,4,2,2024,1
5,110,1,5,54,13,8,4,1,2024,0
10,327,0,16,37,11,2,3,2,2024,0
8,531,0,8,19,4,1,3,1,2023,1
4,212,1,6,45,7,6,4,2,2024,0
10,576,0,13,40,29,7,3,2,2024,1
7,384,1,2,25,4,10,4,1,2024,1
1,526,1,7,38,13,10,4,2,2024,1
2,430,3,20,62,7,10,4,2,2024,1
8,839,0,25,23,14,2,3,0,2024,1
11,385,0,22,43,7,8,3,0,2023,1
12,536,0,27,44,16,9,4,2,2024,1
10,944,1,24,55,13,0,4,1,2024,1
7,156,0,6,30,12,9,4,0,2024,0
10,133,0,14,56,5,1,3,2,2024,0
6,603,1,15,57,8,5,3,0,2024,0
11,980,0,14,54,3,10,3,0,2024,1
11,690,0,18,61,3,0,3,2,2024,0
7,243,1,15,40,18,8,4,1,2024,1
10,629,0,18,43,22,8,4,0,2023,1
9,655,2,17,58,19,1,4,2,2024,1
7,829,1,21,63,19,8,4,0,2024,1
7,252,1,4,37,9,5,2,1,2024,1
4,600,1,18,41,4,7,4,0,2024,0
12,596,0,16,55,1,9,4,0,2024,1
2,978,1,19,44,15,5,4,0,2024,1
6,895,0,12,50,2,0,3,0,2024,0
11,154,0,12,63,24,9,3,0,2024,1
8,541,0,25,48,6,8,4,1,2024,1
1,269,0,10,44,16,2,3,1,2024,1
10,930,1,20,23,24,8,4,2,2024,1
4,580,1,11,52,12,0,4,0,2024,0
10,196,0,14,40,20,6,3,0,2024,1
5,784,0,10,31,18,6,3,0,2024,1
6,631,0,12,60,17,8,3,2,2024,0
6,862,0,23,28,25,0,4,1,2024,0
6,436,1,7,27,11,2,4,0,2024,1
3,362,0,15,33,29,1,4,0,2024,1
8,652,0,21,52,16,9,4,0,2024,1
11,252,0,1,64,30,10,3,0,2024,0
11,728,1,2,56,29,4,4,1,2023,1
7,870,1,29,28,18,7,4,2,2024,1
4,113,2,20,44,1,7,3,2,2024,1
12,666,0,23,20,21,10,4,2,2024,1
4,675,0,17,58,13,6,4,2,2024,1
8,570,0,29,51,4,6,4,0,2024,0
9,425,0,18,52,9,5,3,0,2023,1
10,106,0,23,24,19,4,3,1,2024,1
10,621,2,20,23,29,7,4,2,2024,1
8,745,2,13,19,28,3,4,1,2023,1
9,944,2,16,24,26,1,4,2,2024,1
8,690,1,19,48,8,7,4,1,2024,1
5,288,1,4,29,5,9,4,2,2024,1
10,268,1,2,38,9,6,4,2,2024,1
9,337,3,5,53,8,4,4,1,2023,1
8,157,2,24,53,17,8,4,1,2023,1
8,430,0,13,20,25,3,4,1,2023,0
9,116,2,1,32,5,1,4,1,2023,1
5,831,0,13,55,3,6,4,1,2024,1
8,951,1,9,38,10,2,4,2,2024,1
11,660,1,26,65,15,0,2,0,2023,1
11,279,2,12,34,6,9,4,0,2024,1
3,453,1,21,44,27,7,4,1,2024,1
11,614,2,4,57,11,4,4,2,2024,1
2,360,1,4,18,15,0,4,0,2024,1
4,117,1,5,27,20,10,2,1,2024,1
10,660,0,2,47,11,1,3,1,2023,1
8,926,0,27,23,21,7,4,2,2024,0
5,621,1,19,32,10,0,4,2,2024,1
4,224,0,25,48,30,3,4,1,2024,0
12,468,1,30,40,11,8,4,0,2023,1
10,863,0,19,28,28,1,4,0,2023,1
8,179,1,18,27,18,2,3,1,2024,0
3,508,1,10,49,12,2,4,0,2024,1
11,809,0,1,30,12,10,3,1,2024,0
6,701,0,20,21,14,2,3,2,2024,1
10,357,0,3,63,4,3,4,0,2024,0
2,883,0,17,56,23,2,4,2,2024,0
4,149,0,29,65,24,8,4,0,2024,0
8,596,2,6,35,15,4,4,0,2023,1
3,360,0,23,55,2,7,4,0,2024,1
8,352,0,2,55,15,4,4,1,2024,0
10,720,1,15,41,15,9,4,2,2024,1
4,462,0,5,21,14,0,2,0,2024,1
11,319,0,18,61,3,8,4,0,2024,1
4,573,1,23,25,14,2,4,2,2024,1
8,783,2,20,52,4,3,4,2,2024,1
12,298,1,19,42,25,10,4,2,2023,0
9,790,0,20,49,13,10,4,0,2024,1
7,821,2,16,55,24,9,4,0,2024,1
7,936,0,17,50,30,2,3,1,2023,1
12,199,2,26,18,15,1,4,2,2024,1
10,632,0,20,20,3,5,2,1,2023,1
10,410,1,7,29,6,6,2,1,2024,1
10,488,0,7,22,2,6,2,2,2023,1
6,178,1,24,32,4,10,3,0,2024,0
6,422,0,7,40,6,6,3,1,2024,0
11,708,2,26,22,22,4,2,0,2024,1
5,215,0,5,45,17,9,3,2,2024,0
4,626,1,20,57,25,7,2,1,2024,1
6,828,1,30,56,13,9,4,2,2024,1
9,121,1,5,55,27,3,3,0,2024,1
10,647,0,16,35,14,5,3,1,2023,1
4,996,2,18,44,14,1,4,0,2024,1
9,220,0,7,49,23,10,4,1,2023,1
4,614,1,27,59,25,6,4,1,2024,1
9,434,1,9,64,10,10,4,0,2024,1
10,665,2,25,58,28,3,4,2,2024,1
11,454,0,3,24,27,0,3,1,2024,0
12,625,0,5,33,27,10,4,0,2023,0
1,857,1,22,27,12,7,3,1,2024,1
3,426,0,28,32,16,9,3,1,2024,1
3,850,0,9,54,2,2,4,2,2024,0
10,607,1,18,18,12,0,4,0,2024,1
11,580,2,2,65,16,0,4,2,2024,1
8,396,2,19,42,14,0,4,0,2023,1
8,665,0,25,47,6,0,3,1,2024,1
9,353,3,21,53,22,8,4,1,2024,1
9,945,0,20,34,25,6,0,0,2024,1
12,315,2,24,49,11,7,4,0,2023,1
9,808,0,19,49,13,3,2,1,2023,1
1,331,0,28,33,14,6,4,1,2024,1
10,440,0,16,50,14,3,3,0,2023,1
4,499,1,28,33,4,6,4,0,2024,0
4,210,3,10,24,16,1,4,1,2024,1
6,138,1,17,36,2,2,3,0,2024,1
6,801,1,27,65,18,4,4,2,2024,1
9,486,1,11,24,17,4,4,2,2024,1
7,495,1,3,19,22,10,4,0,2024,1
9,471,0,18,28,15,6,3,2,2023,1
10,456,2,20,54,20,2,4,2,2024,1
8,910,1,13,55,13,4,4,1,2024,1
2,361,0,25,49,7,1,4,0,2024,0
6,531,1,8,22,21,4,4,0,2024,0
10,190,0,24,40,1,6,4,0,2024,1
5,889,0,8,28,13,1,4,2,2024,0
11,720,1,17,53,20,9,4,2,2024,0
7,858,0,15,33,14,3,3,1,2024,1
8,776,0,16,40,15,4,4,1,2024,1
9,772,1,16,26,17,3,4,0,2024,1
9,644,2,16,65,14,4,1,1,2024,1
10,291,1,20,30,19,6,4,0,2023,1
7,657,1,3,32,29,9,4,0,2024,1
9,396,1,5,23,29,8,4,2,2023,0
8,372,1,13,33,3,0,4,2,2024,0
12,457,0,27,25,27,9,4,1,2023,1
9,689,0,26,60,30,8,3,0,2024,0
10,847,2,9,20,2,4,4,2,2024,1
5,271,0,27,61,14,10,4,2,2024,0
8,559,1,17,19,16,2,4,0,2024,1
4,108,0,27,35,19,9,4,1,2024,1
9,163,3,28,26,13,3,4,1,2024,1
10,632,0,16,44,6,2,3,1,2023,1
6,504,1,26,48,15,8,4,0,2024,1
9,649,0,4,28,12,3,3,2,2023,1
4,803,0,6,32,29,4,3,2,2024,0
5,746,0,27,29,24,5,3,0,2024,1
4,395,1,27,18,21,10,4,0,2024,1
11,384,0,4,54,5,8,3,2,2024,0
11,470,0,1,37,27,7,4,2,2024,0
2,215,3,12,28,16,9,4,2,2024,1
7,133,1,20,47,20,6,4,1,2024,1
2,887,0,26,50,4,5,4,2,2024,0
4,148,1,3,45,20,1,4,0,2024,1
7,129,0,19,55,20,0,2,2,2024,1
10,664,0,19,58,4,6,3,0,2023,1
4,342,0,29,58,18,3,4,0,2024,0
8,349,0,15,42,10,2,3,1,2023,0
7,379,0,8,38,18,5,2,1,2024,1
7,659,0,10,25,16,2,3,1,2024,1
4,947,0,24,63,9,7,4,2,2024,1
6,934,2,13,25,26,9,4,2,2024,1
9,627,1,29,45,22,4,4,1,2024,1
12,425,0,2,40,10,0,3,0,2024,1
6,211,0,20,34,11,4,3,0,2024,1
8,942,0,14,30,16,6,3,1,2023,1
6,661,0,3,64,7,8,4,0,2024,0
11,127,0,1,22,3,8,3,1,2024,0
9,834,0,5,62,4,3,3,2,2024,1
8,847,0,11,19,24,0,3,0,2024,1
7,274,0,11,31,18,4,4,2,2023,1
12,395,0,1,33,11,9,4,2,2024,0
8,826,1,27,18,17,2,4,1,2024,1
7,602,3,13,19,25,9,4,1,2024,1
1,641,0,30,47,21,2,3,1,2024,1
12,948,1,11,38,16,6,3,0,2023,1
4,314,2,12,21,8,5,4,1,2024,1
5,678,2,31,20,26,4,4,0,2024,1
6,799,0,17,18,22,4,3,0,2024,1
5,778,1,4,59,10,5,3,1,2024,1
8,547,0,4,29,29,2,2,0,2023,1
3,180,0,2,33,2,0,4,2,2024,0
5,752,1,15,30,25,2,4,1,2024,1
5,520,0,5,32,12,0,3,0,2024,0
4,503,0,10,33,2,8,4,0,2024,0
12,435,0,10,24,13,8,4,2,2024,1
8,586,0,26,18,18,1,4,2,2024,0
7,466,0,2,24,19,9,2,2,2024,1
11,266,1,14,59,4,4,4,2,2024,1
7,655,0,13,49,21,9,3,2,2024,1
1,155,0,28,34,2,4,3,1,2024,1
10,138,0,22,27,8,2,4,0,2024,0
8,599,2,7,46,29,9,4,0,2024,1
12,261,0,2,40,14,9,4,0,2024,1
10,265,0,13,54,2,3,3,2,2024,1
11,341,1,11,28,29,5,3,2,2023,1
10,523,0,27,41,10,7,2,0,2023,1
12,393,1,28,50,24,2,4,2,2024,1
12,263,0,19,40,12,4,4,0,2024,1
6,884,0,17,24,26,5,4,2,2024,0
9,844,2,29,36,25,4,4,2,2024,1
9,156,1,16,20,23,0,4,0,2024,1
5,350,0,13,64,14,6,4,2,2024,1
4,901,0,28,57,8,4,4,2,2024,0
7,116,2,3,20,8,0,4,0,2024,1
3,225,1,31,55,4,10,4,1,2024,1
12,178,0,5,41,30,7,4,2,2024,1
4,220,1,14,45,24,9,4,0,2024,1
1,895,0,19,53,6,6,3,2,2024,1
4,632,2,8,54,27,1,4,2,2024,1
10,101,0,10,18,30,0,4,0,2024,0
11,429,1,5,58,11,7,4,0,2024,0
6,193,0,15,28,6,5,4,1,2024,0
6,432,0,2,34,3,5,3,2,2024,1
4,536,0,24,20,10,5,4,1,2024,0
11,844,1,16,55,22,5,4,2,2024,0
10,770,0,10,47,18,1,3,1,2024,0
10,940,0,11,25,28,5,3,1,2024,0
10,732,2,19,40,2,3,4,2,2023,1
9,820,0,3,57,7,3,3,0,2024,1
3,715,1,30,18,20,6,4,1,2024,1
5,672,0,18,36,28,3,4,0,2024,0
2,355,0,27,59,23,8,4,0,2024,1
2,922,0,17,36,2,5,3,2,2024,1
2,661,0,29,56,14,7,3,0,2024,1
3,752,2,18,43,1,8,3,1,2024,1
7,331,0,13,29,5,2,4,0,2024,0
4,214,1,15,18,14,6,4,1,2024,1
9,176,0,30,51,4,1,3,2,2023,1
10,366,2,2,49,26,9,4,2,2024,1
8,873,1,13,20,2,3,4,1,2024,0
7,580,0,20,25,11,5,4,0,2024,0
4,509,1,9,30,8,5,4,0,2024,1
4,904,1,10,55,10,5,4,0,2024,1
12,766,2,18,28,23,10,4,1,2023,1
11,633,3,17,42,21,9,4,0,2024,1
9,781,1,22,43,29,7,4,1,2023,1
8,467,2,9,53,17,0,4,0,2024,1
5,190,3,22,38,9,10,1,1,2024,1
7,171,2,18,30,13,9,4,2,2024,1
8,513,1,9,30,29,10,4,0,2024,0
2,394,1,21,29,30,8,4,0,2024,1
7,276,0,31,29,17,3,4,1,2024,1
12,351,0,8,26,27,1,2,2,2024,1
6,433,1,24,23,24,5,3,2,2024,0
10,977,0,11,58,20,8,3,2,2024,0
10,521,1,29,64,14,8,4,1,2024,1
11,981,0,18,42,16,9,4,2,2024,0
12,285,0,29,21,29,8,4,2,2024,1
2,784,0,27,33,3,3,3,2,2024,0
10,748,0,2,24,18,1,3,2,2023,1
9,994,0,4,28,27,6,3,1,2023,1
10,318,3,14,43,5,5,4,0,2024,1
9,601,0,10,59,30,4,4,0,2024,0
9,758,1,8,64,18,2,4,1,2024,0
6,518,1,26,54,27,8,4,1,2024,1
5,339,1,29,58,29,2,4,0,2024,1
7,838,2,25,37,4,1,4,2,2024,1
7,513,2,27,54,18,3,4,2,2023,1
4,739,0,24,52,22,0,4,2,2024,1
6,460,0,3,23,24,6,4,1,2024,0
11,246,1,9,65,1,0,4,1,2024,1
7,837,0,6,54,26,9,3,1,2024,1
10,125,1,15,54,17,5,4,2,2023,1
12,226,1,28,46,18,7,4,2,2024,1
6,516,0,2,29,25,2,4,0,2024,0
5,254,1,16,38,28,2,4,1,2024,1
9,129,0,26,32,27,7,3,2,2024,0
10,169,0,13,38,4,9,3,1,2023,1
3,273,0,31,49,23,1,4,0,2024,0
7,566,1,26,31,10,0,4,0,2024,0
10,813,1,29,60,14,10,4,1,2024,1
8,331,1,7,21,7,2,4,1,2023,0
6,165,0,26,29,25,9,4,0,2024,0
3,236,0,11,42,20,0,4,0,2024,1
12,636,0,1,49,27,10,4,1,2024,1
8,314,2,17,38,26,1,4,1,2024,1
10,137,2,15,27,23,1,4,2,2024,1
7,668,1,1,53,11,7,4,0,2024,1
2,443,0,28,44,6,5,4,2,2024,0
7,659,1,23,21,26,4,4,2,2024,1
5,799,1,8,36,28,0,4,0,2024,1
11,404,2,1,53,20,0,4,0,2024,1
12,326,0,13,61,1,5,2,0,2024,1
8,902,0,1,36,20,1,4,2,2024,0
8,463,1,5,38,17,1,4,2,2024,1
7,644,1,11,54,5,6,4,0,2023,0
8,220,2,29,59,26,10,4,1,2023,1
6,432,0,4,22,22,6,3,0,2024,1
8,751,0,14,63,9,6,3,1,2023,1
1,861,0,2,36,9,8,3,2,2024,1
9,877,2,27,52,15,6,3,1,2024,1
10,188,1,26,47,27,3,4,0,2024,1
4,168,0,30,30,10,5,4,0,2024,0
10,132,2,11,48,18,3,4,0,2023,1
11,109,0,13,57,19,5,3,1,2023,1
12,251,1,13,52,26,4,4,2,2024,1
10,238,0,16,32,26,9,3,0,2023,1
9,513,2,26,60,2,0,4,2,2024,1
4,553,0,27,25,4,8,4,1,2024,0
9,944,0,12,56,22,3,4,2,2024,0
10,811,2,4,32,25,4,4,1,2024,0
3,895,0,21,47,5,9,3,0,2024,1
9,536,0,25,30,5,3,4,1,2024,1
3,499,0,20,62,27,8,3,2,2024,1
12,748,0,27,59,1,9,3,2,2024,1
5,670,1,27,50,11,8,4,0,2024,1
9,164,2,15,28,24,0,4,1,2023,1
7,103,0,11,39,21,4,4,0,2024,0
6,720,1,15,47,5,2,4,1,2024,0
5,763,1,29,55,16,4,3,1,2024,1
4,774,0,24,56,8,1,4,2,2024,0
3,547,0,18,18,14,10,4,2,2024,0
1,446,0,19,52,9,6,3,2,2024,1
4,301,0,22,59,8,3,4,0,2024,0
8,352,2,19,27,4,4,4,2,2023,1
9,827,2,12,43,9,5,4,2,2024,1
4,562,0,28,36,2,3,3,2,2024,0
11,586,1,13,30,21,0,4,1,2024,1
3,960,0,29,62,11,7,4,1,2024,1
11,738,2,11,37,27,1,4,2,2024,1
4,473,0,8,43,6,3,3,0,2024,1
10,825,1,15,36,7,6,4,2,2024,1
8,835,1,3,34,6,2,4,1,2024,0
10,310,0,25,63,7,4,4,0,2024,1
9,657,0,21,36,23,8,3,2,2024,1
10,174,0,10,20,8,2,3,2,2023,1
6,747,0,29,52,1,1,2,1,2024,1
8,172,0,22,46,13,7,2,1,2024,1
5,946,0,31,22,2,3,4,1,2024,1
4,492,0,22,18,17,7,4,1,2024,1
3,963,0,11,64,21,4,4,1,2024,0
7,517,0,1,26,21,4,3,1,2023,1
10,231,3,29,32,30,5,4,2,2024,1
4,885,1,21,37,17,7,4,1,2024,1
9,712,0,14,55,1,4,4,2,2023,0
10,843,1,17,47,22,4,4,0,2023,1
9,398,0,4,27,29,5,3,1,2023,1
10,509,0,18,37,9,6,3,2,2023,1
10,452,0,9,38,7,0,4,1,2023,0
3,973,1,20,65,6,4,4,1,2024,1
3,516,2,16,29,13,1,4,1,2024,1
12,719,0,30,50,28,0,3,2,2023,1
7,802,1,23,53,10,7,4,2,2024,1
1,810,0,19,18,15,5,3,1,2024,1
11,304,2,28,23,19,7,4,2,2024,1
9,528,0,9,20,22,5,3,1,2024,0
11,903,0,27,37,21,1,3,2,2024,1
7,885,0,18,39,9,0,3,0,2023,0
10,926,0,1,23,9,0,4,2,2024,0
8,990,2,17,27,12,1,4,1,2024,1
10,852,1,26,27,7,4,3,1,2024,1
10,505,0,3,42,25,5,3,1,2024,0
9,749,1,25,60,9,0,4,2,2024,0
1,566,1,19,30,27,1,4,0,2024,1
10,147,0,8,56,7,6,3,2,2023,1
10,981,0,20,44,6,1,2,2,2023,1
4,707,1,14,30,13,0,4,2,2024,1
4,284,0,19,27,28,5,3,0,2024,0
4,986,0,18,39,15,0,2,1,2024,0
1,545,1,13,19,4,4,4,2,2024,1
10,503,1,21,18,3,10,1,2,2023,1
4,149,0,15,42,30,2,3,2,2024,1
6,427,0,28,38,26,9,4,0,2024,0
5,449,0,20,23,5,8,3,0,2024,1
7,362,1,13,44,15,3,4,0,2024,1
4,884,1,26,34,23,2,4,0,2024,1
5,272,1,2,37,10,9,4,0,2024,1
8,756,0,9,38,14,8,4,0,2023,1
9,505,0,19,36,30,4,4,2,2024,0
9,641,2,16,38,30,6,4,0,2024,1
2,995,0,18,37,1,1,3,1,2024,1
7,941,1,25,28,26,3,3,0,2024,1
12,721,0,28,24,23,3,4,0,2024,0
1,982,0,15,18,30,1,4,2,2024,1
6,479,1,20,52,24,7,4,2,2024,1
1,921,1,25,31,26,0,4,2,2024,1
10,852,2,8,58,6,7,4,1,2023,1
3,997,0,16,38,25,5,4,2,2024,1
2,300,0,7,19,2,7,3,0,2024,1
9,922,1,1,34,21,5,4,1,2023,0
9,900,0,20,40,19,9,3,1,2023,1
7,600,1,7,21,20,6,4,2,2024,0
1,410,1,25,64,19,6,4,0,2024,1
3,586,0,21,50,17,8,4,1,2024,1
8,979,0,26,44,24,7,4,2,2024,0
2,387,1,18,58,14,4,4,0,2024,1
7,385,1,21,26,30,6,4,2,2024,1
10,594,2,19,63,8,7,4,2,2024,0
10,629,0,11,35,25,4,3,0,2024,0
10,390,0,20,53,14,2,4,2,2024,0
1,876,1,28,27,4,9,4,0,2024,1
9,717,0,30,40,27,2,4,2,2024,0
11,123,0,4,24,1,5,3,2,2023,1
5,209,0,15,41,10,8,4,2,2024,0
10,693,1,8,19,24,5,4,0,2024,1
8,368,2,6,62,15,3,4,2,2024,1
5,854,1,23,34,29,10,1,0,2024,1
6,448,2,19,25,19,6,3,1,2024,1
10,785,2,28,22,3,5,4,1,2024,1
12,122,0,1,34,2,1,3,2,2023,1
9,106,1,3,53,5,1,4,1,2024,1
4,852,0,29,55,18,7,3,2,2024,0
8,468,0,2,61,14,7,4,1,2024,1
8,916,1,18,30,24,8,3,0,2024,0
6,756,3,20,22,14,3,4,1,2024,1
11,587,1,12,59,5,10,1,2,2023,1
5,489,0,18,37,2,3,2,1,2024,0
9,902,0,18,18,3,5,3,0,2023,1
11,923,1,28,63,1,3,1,2,2024,1
8,861,0,28,25,13,4,4,1,2024,0
10,955,0,20,55,6,0,3,2,2023,1
8,936,2,11,42,6,7,4,2,2023,1
6,528,0,6,60,30,1,3,0,2024,1
1,255,0,4,31,10,8,4,1,2024,1
1,655,1,16,24,5,7,4,0,2024,1
9,562,1,21,23,24,4,3,0,2023,1
4,609,1,17,64,24,10,4,1,2024,1
8,101,1,12,58,22,1,4,0,2024,1
6,669,1,15,56,27,2,4,2,2024,0
7,149,0,21,41,20,3,3,0,2024,0
4,127,0,3,29,27,4,4,0,2024,1
3,940,1,17,27,16,5,2,2,2024,1
8,158,1,30,65,12,9,4,1,2024,1
8,379,2,1,27,20,1,4,2,2024,1
1,501,0,22,24,27,8,4,0,2024,0
9,303,0,7,51,14,10,2,2,2023,1
8,818,0,29,28,11,3,3,2,2023,1
12,354,0,10,54,18,0,4,1,2023,1
1,876,3,1,53,10,10,4,2,2024,1
6,918,0,2,37,5,5,3,2,2024,0
12,659,0,15,50,23,2,4,2,2024,0
9,458,0,16,52,29,7,3,2,2024,0
7,588,1,14,21,11,8,4,1,2024,1
9,654,0,12,31,2,8,4,1,2024,0
8,295,0,26,47,6,3,4,2,2024,0
5,250,1,24,46,13,9,2,0,2024,1
10,962,0,17,42,18,8,3,0,2023,1
3,826,0,21,38,9,1,3,2,2024,1
4,900,1,11,57,17,6,4,1,2024,1
12,186,1,2,63,13,9,4,0,2024,1
10,575,1,4,53,24,9,4,2,2023,0
8,194,0,8,59,14,6,2,1,2024,0
1,265,0,8,46,19,1,4,2,2024,1
12,965,2,31,33,5,8,4,1,2023,1
10,431,0,28,39,15,4,3,2,2024,1
10,791,0,2,61,16,1,4,2,2024,0
5,776,0,1,39,17,10,4,1,2024,0
10,656,1,11,59,29,0,4,1,2023,1
10,423,0,12,42,19,1,2,0,2023,1
11,715,1,6,54,7,7,4,0,2024,1
10,694,1,9,42,7,7,4,1,2024,0
9,203,2,8,51,13,2,4,1,2024,1
3,578,0,28,50,1,7,3,0,2024,1
9,614,0,26,27,24,0,3,1,2024,0
9,642,2,21,28,15,2,4,0,2024,1
3,836,1,20,18,1,3,3,2,2024,1
7,851,0,13,20,28,9,3,1,2024,0
9,964,1,26,32,18,9,4,0,2024,0
6,482,0,14,65,26,1,3,1,2024,1
11,515,0,4,59,26,5,4,2,2024,0
9,671,0,6,43,22,4,4,0,2024,0
7,490,0,1,45,27,7,4,0,2023,0
6,905,0,21,48,20,0,4,0,2024,0
6,766,1,17,25,17,4,4,2,2024,1
10,511,1,12,62,23,9,4,2,2024,1
12,471,2,26,44,5,5,3,1,2023,1
10,760,0,16,61,8,3,4,2,2023,0
5,443,1,24,34,2,8,2,0,2024,1
6,482,0,7,18,10,0,4,2,2024,0
9,475,0,15,53,2,5,4,2,2024,1
9,980,0,23,28,18,5,4,2,2024,0
9,808,0,20,52,5,5,3,1,2024,0
6,557,0,15,26,1,0,3,1,2024,0
2,731,0,27,36,10,9,4,2,2024,0
8,932,0,24,22,13,5,3,1,2023,0
10,142,0,19,45,2,6,3,0,2024,0
6,171,0,14,26,24,8,3,0,2024,0
10,448,0,11,51,9,2,3,0,2024,0
8,648,0,15,50,21,4,3,0,2024,0
9,594,1,18,62,7,6,4,1,2024,0
9,432,0,9,18,19,2,3,1,2023,0
5,750,0,14,48,16,1,3,2,2024,0
10,261,0,14,18,16,5,4,1,2024,0
6,514,0,17,22,4,5,3,0,2024,0
6,296,0,28,59,20,7,3,1,2024,0
9,927,1,30,46,16,1,4,1,2024,0
8,479,0,23,37,1,4,3,1,2023,0
8,987,0,19,32,25,2,3,0,2023,0
8,582,0,3,21,2,4,4,1,2024,0
6,625,0,12,38,5,6,3,0,2024,0
7,860,0,31,34,5,5,4,1,2024,0
4,616,0,6,58,15,7,4,0,2023,0
8,688,0,23,53,19,4,4,0,2024,0
8,205,0,18,59,7,6,4,1,2024,0
3,390,0,29,59,4,0,4,0,2024,0
10,894,0,11,43,20,8,3,1,2024,0
8,349,1,5,49,14,8,4,1,2024,0
5,110,0,14,38,21,5,3,0,2024,0
2,577,0,25,63,12,5,3,0,2024,0
5,871,0,19,25,26,8,4,0,2024,0
9,239,0,18,20,22,7,4,0,2024,0
5,524,0,3,55,10,8,3,2,2024,0
9,188,0,23,25,10,5,3,1,2023,0
4,185,0,18,40,16,10,3,2,2024,0
7,702,0,25,32,27,9,3,1,2023,0
9,690,0,26,41,14,9,3,1,2024,0
7,676,0,5,59,25,7,3,1,2024,0
7,901,0,15,26,10,9,3,0,2024,0
6,769,0,14,57,4,4,3,0,2023,0
6,399,0,10,52,14,6,3,0,2023,0
8,825,0,24,38,17,1,4,2,2024,0
4,558,0,18,32,17,1,4,0,2024,0
7,636,0,20,57,8,10,4,0,2023,0
4,952,0,11,47,13,0,4,2,2024,0
10,307,0,12,25,7,5,3,2,2024,0
10,419,1,27,58,25,3,4,1,2024,0
8,424,0,22,25,24,6,4,0,2024,0
6,773,0,27,29,24,4,4,1,2024,0
10,845,1,29,59,28,6,4,1,2024,0
3,367,0,25,31,2,8,3,1,2024,0
10,353,0,12,28,6,4,3,1,2024,0
9,645,0,7,53,25,2,3,0,2024,0
7,918,0,29,45,18,3,3,1,2024,0
7,733,0,5,29,8,6,3,0,2024,0
5,307,0,4,65,12,2,3,0,2023,0
5,590,0,19,26,15,7,3,1,2024,0
6,993,1,27,18,3,4,4,0,2024,0
8,824,0,29,48,19,6,4,0,2024,0
2,625,0,17,47,18,8,4,1,2024,0
3,785,0,27,30,6,3,3,1,2024,0
4,486,0,13,51,8,4,4,1,2024,0
5,513,0,20,40,13,4,4,0,2024,0
10,829,1,9,23,21,1,3,2,2024,0
8,430,0,4,61,8,3,4,1,2024,0
9,404,0,19,30,2,7,4,0,2024,0
9,636,0,28,46,12,1,3,1,2024,0
4,159,0,22,49,13,6,3,2,2024,0
11,614,0,1,43,8,6,3,0,2024,0
11,113,1,24,32,28,8,4,0,2024,0
11,847,0,16,19,18,6,3,1,2024,0
7,533,0,14,62,10,6,3,1,2024,0
6,268,0,13,64,13,7,3,0,2024,0
4,674,0,26,39,10,3,4,1,2024,0
3,282,0,20,32,24,7,4,1,2024,0
8,831,0,25,25,12,3,3,0,2024,0
7,858,0,19,33,2,9,3,1,2024,0
6,684,0,12,36,2,8,4,1,2024,0
8,409,0,15,18,11,6,3,0,2024,0
6,243,0,15,55,26,1,4,1,2023,0
4,939,0,13,33,27,7,4,1,2023,0
8,394,1,27,32,9,10,3,1,2023,0
8,975,0,24,22,1,8,3,0,2024,0
7,519,0,6,62,1,6,4,1,2024,0
10,487,0,3,44,25,3,3,1,2023,0
8,644,1,14,20,18,0,3,0,2024,0
8,613,0,18,41,24,1,4,1,2024,0
8,525,0,9,60,17,1,3,0,2024,0
4,711,0,12,23,15,8,3,0,2024,0
8,895,0,1,62,18,1,3,2,2023,0
9,966,0,11,39,5,4,3,0,2023,0
8,612,0,13,27,18,6,3,1,2024,0
6,724,1,25,51,17,6,4,0,2024,0
9,148,0,24,45,13,3,4,1,2023,0
7,275,0,4,34,3,1,4,2,2024,0
10,465,1,27,53,24,7,4,1,2024,0
10,448,0,8,63,15,4,3,1,2023,0
5,535,0,4,51,12,9,3,2,2024,0
5,369,0,24,24,8,6,4,0,2024,0
9,698,0,5,61,20,7,4,0,2024,0
9,556,0,17,22,3,2,3,0,2023,0
9,336,2,5,57,26,2,4,1,2024,0
10,220,0,1,34,21,4,4,1,2024,0
6,485,1,28,31,26,4,4,1,2024,0
9,633,0,8,48,24,4,3,0,2024,0
10,341,1,18,55,19,1,4,1,2023,0
6,928,0,24,26,18,2,3,0,2024,0
4,718,0,7,28,24,4,4,1,2023,0
4,770,0,25,24,10,3,3,0,2024,0
3,230,0,17,32,9,10,4,0,2024,0
6,603,0,6,35,29,4,2,1,2024,0
7,255,0,22,26,22,10,3,1,2023,0
4,899,0,23,19,16,9,3,2,2024,0
9,839,0,23,46,12,5,3,1,2024,0
8,145,0,8,19,29,1,3,0,2024,0
10,654,0,24,25,28,3,4,0,2024,0
6,679,0,5,30,14,6,4,1,2024,0
7,901,1,7,40,11,2,4,1,2024,0
6,485,0,2,31,29,7,4,0,2024,0
9,241,0,25,19,21,3,4,0,2024,0
7,363,0,22,32,25,8,4,2,2024,0
11,844,0,19,19,15,6,3,2,2024,0
