,arrival_month,Total_spend,no_of_special_requests,arrival_date,age,Usage_frequency,Support_calls,market_segment_type,type_plan,arrival_year,booking_status
36828,4,884,0,5,20,25,2,3,0,2024,0
36829,9,803,0,26,32,15,2,3,0,2024,0
36830,5,281,0,29,30,2,5,3,1,2024,0
36831,8,594,0,19,41,12,1,4,1,2024,0
36832,3,236,0,12,19,2,5,4,1,2024,0
36833,10,474,0,11,35,23,6,4,1,2024,0
36834,7,564,0,5,39,2,6,2,0,2024,0
36835,7,674,0,4,18,22,3,3,1,2024,0
36836,6,959,0,20,26,3,5,3,0,2024,0
36837,5,697,0,30,25,13,8,4,0,2024,0
36838,4,232,0,19,58,20,4,3,1,2023,0
36839,5,452,0,27,57,28,2,4,1,2024,0
36840,8,946,0,15,60,12,5,3,0,2024,0
36841,2,331,0,8,51,23,8,4,1,2024,0
36842,7,707,0,16,31,23,8,3,1,2023,0
36843,6,163,0,24,39,10,6,4,0,2024,0
36844,8,154,1,9,55,15,9,3,0,2023,0
36845,6,973,0,22,19,22,5,3,0,2024,0
36846,9,295,0,15,58,16,8,3,0,2024,0
36847,8,177,0,12,48,25,3,3,1,2024,0
36848,8,869,0,8,55,1,9,3,0,2023,0
36849,6,928,0,5,60,2,2,3,1,2024,0
36850,9,300,0,7,43,18,3,3,1,2023,0
36851,4,354,0,25,34,16,7,3,0,2024,0
36852,6,182,0,23,53,23,4,4,0,2024,0
36853,10,828,0,1,19,9,6,4,1,2024,0
36854,5,107,0,20,53,28,2,3,0,2024,0
36855,8,612,0,21,39,19,7,4,0,2024,0
36856,6,582,0,12,27,16,4,4,1,2023,0
36857,8,105,1,4,46,18,2,4,0,2023,0
36858,5,748,0,14,55,12,2,4,0,2024,0
36859,4,247,0,6,59,19,1,3,0,2024,0
36860,10,921,0,15,29,16,2,3,1,2023,0
36861,10,609,0,1,31,28,7,4,2,2023,0
36862,8,109,0,11,28,8,5,4,0,2024,0
36863,6,343,0,27,22,8,8,4,0,2024,0
36864,12,757,0,29,43,12,7,4,0,2024,0
36865,8,439,0,11,44,19,3,4,1,2024,0
36866,5,834,0,3,30,17,4,4,0,2024,0
36867,11,789,0,8,49,2,7,4,1,2024,0
36868,4,703,0,24,31,26,4,4,0,2024,0
36869,6,475,1,23,32,27,4,3,0,2024,0
36870,5,217,0,15,51,3,7,3,2,2024,0
36871,8,150,0,7,43,24,0,4,1,2024,0
36872,7,539,0,4,58,16,9,4,2,2024,0
36873,7,217,1,11,32,18,7,4,0,2024,0
36874,7,688,0,27,48,19,3,3,0,2024,0
36875,7,523,0,6,59,15,7,3,2,2024,0
36876,5,429,0,24,20,4,8,3,1,2024,0
36877,5,849,0,5,60,20,3,4,1,2024,0
36878,9,696,1,10,42,13,9,4,1,2023,0
36879,7,967,0,25,40,8,4,4,0,2024,0
36880,6,992,0,18,40,14,1,4,1,2024,0
36881,10,746,0,29,29,21,3,3,0,2024,0
36882,8,746,0,1,38,28,7,4,0,2024,0
36883,8,856,0,14,22,25,10,4,0,2024,0
36884,9,141,0,6,47,21,5,3,0,2024,0
36885,6,641,0,2,31,12,6,4,1,2024,0
36886,8,296,1,2,26,5,4,4,1,2024,0
36887,6,759,0,24,19,19,1,3,2,2024,0
36888,7,575,0,18,61,19,9,3,0,2023,0
36889,10,708,1,8,31,12,9,3,0,2024,0
36890,3,339,0,10,62,12,7,4,1,2024,0
36891,8,316,0,27,43,15,4,3,0,2024,0
36892,9,599,0,26,41,9,4,3,0,2024,0
36893,9,341,0,11,40,25,5,4,1,2023,0
36894,3,703,0,24,30,3,5,4,0,2024,0
36895,2,552,0,5,57,4,2,4,1,2023,0
36896,10,267,1,1,53,24,0,4,0,2024,0
36897,9,963,1,23,37,9,8,4,2,2024,0
36898,7,469,1,14,56,11,8,3,0,2024,0
36899,5,680,0,6,21,23,4,4,0,2024,0
36900,10,189,0,18,55,13,8,3,0,2024,0
36901,9,977,0,24,62,28,6,4,1,2023,0
36902,4,698,0,3,57,6,2,4,1,2024,0
36903,8,726,0,24,35,9,1,4,1,2023,0
36904,9,683,0,6,22,9,7,4,0,2024,0
36905,9,719,1,17,20,9,3,3,2,2024,0
36906,7,554,0,15,50,23,7,3,1,2024,0
36907,3,908,0,24,19,4,2,3,1,2024,0
36908,6,169,0,11,47,3,1,3,1,2024,0
36909,8,668,1,14,57,7,8,3,0,2024,0
36910,8,679,0,28,35,13,4,3,1,2024,0
36911,6,443,0,25,56,4,1,3,0,2024,0
36912,5,398,0,16,31,7,5,4,0,2023,0
36913,11,242,1,2,42,2,3,4,1,2024,0
36914,6,686,0,17,37,2,7,4,0,2024,0
36915,3,621,0,3,36,4,1,4,0,2024,0
36916,2,123,0,26,59,10,2,4,0,2024,0
36917,4,579,0,20,33,3,4,4,1,2024,0
36918,10,978,1,24,52,13,5,3,2,2024,0
36919,9,240,1,9,54,30,6,4,1,2024,0
36920,5,949,0,5,24,6,6,3,1,2024,0
36921,7,160,0,15,52,25,9,3,0,2023,0
36922,6,888,0,15,38,11,9,4,1,2024,0
36923,7,345,0,3,54,26,2,3,1,2024,0
36924,11,638,0,11,32,18,3,3,1,2024,0
36925,9,232,0,15,49,11,4,3,1,2023,0
36926,10,624,0,28,27,10,4,4,2,2024,0
36927,8,777,0,25,31,24,4,4,1,2024,0
36928,6,590,0,9,32,5,6,3,0,2024,0
36929,5,554,0,4,60,18,1,4,0,2024,0
36930,10,253,1,29,23,25,5,4,2,2024,0
36931,5,441,0,18,27,25,3,3,1,2024,0
36932,9,914,0,15,38,27,9,4,1,2023,0
36933,4,410,0,5,53,13,3,3,1,2024,0
36934,11,754,0,9,62,6,6,4,0,2024,0
36935,10,125,0,4,40,4,2,3,0,2024,0
36936,7,689,0,18,59,5,7,4,1,2024,0
36937,2,550,0,22,25,6,4,3,0,2024,0
36938,10,468,0,14,37,16,6,3,0,2023,0
36939,7,204,0,30,43,3,0,3,0,2024,0
36940,5,505,1,17,40,9,7,4,0,2024,0
36941,6,420,0,9,37,12,0,3,0,2024,0
36942,7,458,0,8,37,28,1,4,2,2024,0
36943,3,129,0,21,42,20,2,3,1,2024,0
36944,7,576,0,3,21,14,2,3,1,2024,0
36945,6,490,0,17,48,28,6,3,0,2023,0
36946,10,209,0,4,39,24,7,3,0,2024,0
36947,9,805,0,6,18,23,8,4,1,2024,0
36948,9,118,0,4,58,21,0,4,1,2024,0
36949,6,575,0,13,20,21,8,4,2,2024,0
36950,10,159,0,1,26,22,9,3,1,2024,0
36951,6,769,0,13,32,10,4,4,0,2024,0
36952,7,977,0,16,27,29,5,2,1,2023,0
36953,6,616,0,3,22,20,7,3,0,2024,0
36954,5,160,0,9,30,20,10,4,0,2024,0
36955,11,651,1,9,30,4,4,4,1,2023,0
36956,10,160,0,11,22,25,9,4,0,2023,0
36957,8,554,0,24,57,22,6,4,1,2024,0
36958,8,820,0,24,29,19,8,4,0,2024,0
36959,3,527,0,28,20,18,1,4,1,2024,0
36960,5,401,0,29,45,10,5,3,1,2024,0
36961,4,946,1,4,42,27,6,4,2,2024,0
36962,5,153,0,4,31,13,6,4,0,2024,0
36963,7,760,0,6,61,5,5,4,1,2024,0
36964,11,590,0,25,30,18,1,3,1,2024,0
36965,5,107,0,11,35,6,1,4,2,2023,0
36966,7,363,0,19,23,25,4,4,0,2023,0
36967,9,635,0,27,46,12,2,4,1,2024,0
36968,8,834,0,17,21,26,7,3,0,2024,0
36969,8,897,0,23,32,4,2,4,0,2024,0
36970,10,144,0,5,60,17,2,4,1,2024,0
36971,9,561,0,3,49,20,3,4,1,2024,0
36972,10,890,0,12,54,16,8,3,1,2024,0
36973,2,527,0,21,57,10,8,3,1,2024,0
36974,10,682,0,5,26,18,9,4,0,2024,0
36975,6,981,0,9,59,13,1,3,1,2023,0
36976,7,707,0,18,31,14,7,3,1,2023,0
36977,6,805,0,5,64,5,6,4,0,2024,0
36978,5,852,0,7,30,26,1,1,0,2024,0
36979,9,884,0,16,31,13,3,3,0,2024,0
36980,8,602,0,3,38,29,5,4,1,2024,0
36981,10,579,1,31,60,9,8,4,0,2023,0
36982,2,798,0,14,21,6,3,3,0,2024,0
36983,6,503,0,19,48,27,2,4,1,2024,0
36984,4,718,0,18,59,3,3,3,2,2024,0
36985,7,847,0,18,46,10,6,4,1,2023,0
36986,9,861,0,13,47,4,6,3,1,2024,0
36987,8,849,0,14,29,12,2,3,0,2024,0
36988,6,263,0,5,38,23,3,3,0,2024,0
36989,5,948,0,27,50,15,3,3,0,2024,0
36990,10,888,0,26,23,1,7,3,1,2024,0
36991,9,291,0,19,48,4,8,3,1,2024,0
36992,4,281,0,13,43,17,5,4,0,2024,0
36993,11,697,0,2,58,28,7,4,1,2024,0
36994,4,978,0,13,58,4,5,3,1,2024,0
36995,8,460,0,23,29,4,8,4,0,2024,0
36996,6,827,0,24,46,11,5,4,1,2024,0
36997,3,706,0,24,57,23,3,4,2,2024,0
36998,8,581,1,8,34,2,3,3,0,2024,0
36999,6,716,0,20,39,27,5,4,1,2024,0
37000,6,984,0,13,19,23,2,4,2,2024,0
37001,9,399,0,20,21,8,0,4,2,2024,0
37002,10,998,0,12,46,24,4,3,1,2023,0
37003,5,744,2,23,46,11,8,4,1,2024,0
37004,9,330,1,6,32,8,8,4,1,2024,0
37005,8,418,0,8,30,1,2,4,1,2024,0
37006,8,451,1,30,22,20,3,3,0,2024,0
37007,5,921,1,15,32,6,9,4,0,2024,0
37008,3,532,0,18,44,9,9,3,0,2024,0
37009,9,418,0,3,37,12,1,4,1,2023,0
37010,8,134,0,5,21,29,8,3,0,2024,0
37011,10,356,1,13,38,1,7,4,1,2024,0
37012,3,513,0,11,29,25,4,3,0,2024,0
37013,5,834,0,8,27,20,5,4,0,2024,0
37014,9,678,0,9,59,27,8,3,0,2024,0
37015,9,641,0,16,18,4,3,3,0,2023,0
37016,4,927,0,20,37,20,2,4,1,2024,0
37017,7,391,0,7,50,8,3,3,1,2024,0
37018,9,322,0,6,53,20,0,4,1,2024,0
37019,6,654,0,15,50,3,1,3,0,2024,0
37020,7,998,0,7,48,3,0,4,1,2023,0
37021,4,987,0,18,39,15,0,2,1,2024,0
37022,6,136,0,12,38,27,9,3,2,2024,0
37023,9,252,0,14,59,19,7,3,0,2024,0
37024,4,201,0,4,21,7,3,3,0,2024,0
37025,7,698,0,2,56,8,9,4,1,2023,0
37026,6,392,0,1,63,24,3,4,0,2023,0
37027,9,136,0,14,25,19,3,4,0,2023,0
37028,6,578,0,7,58,30,0,4,0,2024,0
37029,8,434,0,12,44,22,4,4,0,2024,0
37030,7,429,0,18,26,21,5,4,0,2024,0
37031,4,787,0,13,27,25,4,4,0,2024,0
37032,4,413,0,23,22,5,7,3,2,2024,0
37033,6,831,0,16,40,20,5,3,0,2024,0
37034,6,915,0,14,19,16,8,3,0,2024,0
37035,7,589,1,26,33,28,2,4,1,2024,0
37036,4,323,0,7,26,13,6,3,0,2024,0
37037,6,323,0,1,35,23,2,3,2,2024,0
37038,6,799,0,5,39,14,3,3,2,2024,0
37039,7,850,0,27,53,15,1,4,0,2024,0
37040,7,331,1,5,32,12,0,3,1,2023,0
37041,9,775,0,19,18,1,1,4,0,2024,0
37042,2,778,0,24,44,7,5,4,2,2024,0
37043,9,978,0,24,51,13,4,3,1,2024,0
37044,8,790,0,14,55,24,1,4,0,2024,0
37045,4,328,0,16,61,26,0,3,1,2024,0
37046,9,181,1,15,39,29,10,3,1,2024,0
37047,9,621,0,24,18,11,3,4,0,2024,0
37048,4,127,0,8,40,20,5,4,1,2024,0
37049,5,258,0,9,55,25,5,3,0,2024,0
37050,7,154,0,24,47,16,10,3,1,2024,0
37051,7,723,0,10,20,10,2,3,0,2024,0
37052,8,942,1,29,19,18,7,4,1,2024,0
37053,4,308,0,22,26,13,0,3,0,2024,0
37054,4,762,0,6,60,18,9,4,1,2024,0
37055,9,512,0,29,52,15,5,3,0,2024,0
37056,10,741,0,14,48,15,8,3,0,2024,0
37057,7,863,0,6,53,24,0,4,0,2023,0
37058,10,975,1,6,26,10,6,4,2,2024,0
37059,10,691,0,19,49,1,6,3,1,2024,0
37060,5,645,0,24,24,20,8,3,0,2024,0
37061,9,696,0,18,52,3,6,3,0,2024,0
37062,3,988,0,29,37,13,0,4,0,2024,0
37063,5,191,0,18,50,26,6,3,2,2024,0
37064,7,356,0,5,61,3,5,4,0,2024,0
37065,2,661,0,5,34,1,6,4,1,2024,0
37066,8,826,0,19,23,20,6,3,1,2024,0
37067,5,574,0,22,63,18,7,3,1,2024,0
37068,9,451,0,28,28,10,7,4,0,2024,0
37069,1,348,0,28,26,24,7,4,2,2024,0
37070,2,503,0,13,51,9,8,4,0,2024,0
37071,6,996,0,15,28,7,9,4,1,2024,0
37072,5,943,0,19,29,11,6,3,1,2024,0
37073,5,118,0,22,54,7,8,3,0,2024,0
37074,4,191,0,19,50,18,3,2,1,2024,0
37075,7,984,0,27,34,23,6,3,0,2024,0
37076,4,631,0,11,40,13,8,3,2,2024,0
37077,6,473,0,14,23,25,1,3,0,2024,0
37078,9,925,0,8,26,9,8,3,1,2024,0
37079,5,705,0,26,55,4,2,4,2,2024,0
37080,9,944,0,7,36,4,8,3,1,2024,0
37081,5,732,0,27,63,10,8,3,1,2024,0
37082,9,208,0,19,30,25,1,4,0,2024,0
37083,5,136,0,15,18,14,9,3,1,2024,0
37084,10,551,0,10,53,15,3,4,2,2024,0
37085,7,304,1,22,22,10,0,4,2,2024,0
37086,10,689,0,24,52,1,6,4,1,2024,0
37087,6,931,0,15,41,11,9,4,2,2024,0
37088,10,634,0,5,22,29,4,4,1,2024,0
37089,8,163,0,7,50,26,2,3,1,2023,0
37090,8,380,0,16,44,5,2,3,1,2024,0
37091,4,317,0,10,44,5,2,3,2,2024,0
37092,4,606,0,5,49,22,4,4,0,2024,0
37093,9,600,0,26,42,11,4,3,0,2024,0
37094,11,450,0,24,30,14,3,4,1,2024,0
37095,10,964,0,25,36,29,6,3,2,2024,0
37096,3,582,0,21,33,4,5,4,1,2024,0
37097,7,673,1,20,44,11,3,4,1,2024,0
37098,4,466,0,20,64,11,5,3,2,2024,0
37099,6,426,0,2,33,14,2,3,1,2024,0
37100,9,805,0,16,23,20,1,3,0,2024,0
37101,4,571,0,29,48,2,8,4,0,2024,0
37102,8,580,0,15,56,6,8,3,1,2024,0
37103,9,177,0,20,52,8,2,3,0,2023,0
37104,8,657,0,20,56,28,0,2,1,2024,0
37105,8,175,0,27,50,1,1,3,1,2024,0
37106,9,586,0,13,61,5,5,3,1,2024,0
37107,4,321,0,13,63,16,0,4,0,2024,0
37108,8,785,0,17,50,10,6,3,2,2024,0
37109,8,374,1,4,21,16,3,3,1,2023,0
37110,8,270,0,15,38,26,4,4,0,2024,0
37111,9,258,0,14,31,1,4,3,0,2024,0
37112,9,588,0,20,19,25,2,4,1,2024,0
37113,6,432,0,2,18,7,9,4,0,2024,0
37114,8,218,0,13,50,20,1,4,2,2024,0
37115,7,767,0,6,21,8,8,3,1,2023,0
37116,6,415,0,9,34,23,6,4,1,2024,0
37117,2,722,0,27,32,18,4,3,2,2024,0
37118,8,809,0,1,50,3,1,3,0,2023,0
37119,7,412,0,30,30,22,3,3,0,2024,0
37120,9,314,0,1,21,12,10,4,1,2024,0
37121,7,396,0,30,57,29,4,3,1,2024,0
37122,10,487,0,5,59,24,7,3,1,2023,0
37123,6,804,0,27,41,5,9,4,0,2024,0
37124,5,571,0,9,21,4,5,3,0,2024,0
37125,8,685,0,29,45,23,2,3,1,2024,0
37126,10,116,0,5,58,20,4,4,1,2024,0
37127,9,387,0,16,55,9,9,3,1,2024,0
37128,4,951,0,9,46,9,7,4,1,2024,0
37129,10,122,0,11,21,14,5,3,2,2024,0
37130,10,195,0,16,36,25,0,2,0,2024,0
37131,11,116,0,16,45,15,2,3,0,2024,0
37132,3,922,0,27,26,20,5,3,1,2024,0
37133,4,441,0,17,23,4,2,3,2,2024,0
37134,7,334,0,27,50,22,8,3,2,2024,0
37135,6,894,0,17,35,3,2,4,2,2024,0
37136,8,617,0,13,36,27,4,3,0,2023,0
37137,6,520,0,4,49,19,7,3,0,2024,0
37138,7,608,0,13,47,3,4,3,2,2024,0
37139,4,517,0,21,33,9,0,3,1,2024,0
37140,9,329,0,2,61,23,4,4,0,2024,0
37141,6,665,1,19,38,3,1,3,2,2024,0
37142,9,420,0,15,21,16,6,3,1,2024,0
37143,9,940,0,1,30,17,4,4,0,2024,0
37144,4,595,0,17,51,22,4,4,0,2024,0
37145,10,300,0,10,27,21,0,4,2,2023,0
37146,6,623,0,23,36,29,4,4,0,2024,0
37147,5,238,0,5,54,4,6,3,0,2024,0
37148,4,741,0,19,56,29,1,2,0,2024,0
37149,9,435,1,17,59,25,5,4,1,2024,0
37150,5,670,0,30,30,2,5,2,0,2024,0
37151,2,624,0,28,52,6,2,3,0,2024,0
37152,7,470,0,6,46,12,1,4,1,2024,0
37153,5,753,1,19,50,25,2,4,2,2023,0
37154,10,117,0,4,20,4,5,3,0,2024,0
37155,7,910,0,21,50,22,2,4,0,2024,0
37156,8,446,0,6,54,5,3,4,0,2024,0
37157,8,916,0,1,60,22,0,3,2,2024,0
37158,4,758,0,20,21,20,5,4,0,2024,0
37159,7,566,0,19,21,2,3,4,1,2024,0
37160,7,942,0,29,65,27,5,4,1,2024,0
37161,9,604,0,8,33,10,2,4,0,2024,0
37162,5,281,0,17,61,23,0,3,0,2024,0
37163,3,701,0,23,59,2,3,3,0,2024,0
37164,10,825,0,4,27,27,9,3,1,2023,0
37165,7,832,0,27,33,8,5,4,2,2024,0
37166,6,216,0,15,54,1,7,3,1,2024,0
37167,9,139,1,21,33,27,9,3,0,2024,0
37168,8,315,0,10,25,12,4,3,0,2024,0
37169,9,126,0,8,44,6,6,4,2,2024,0
37170,7,960,0,25,57,4,1,4,0,2024,0
37171,7,108,0,27,38,25,8,4,1,2024,0
37172,2,965,0,27,52,7,8,3,1,2024,0
37173,6,180,0,20,57,19,2,4,1,2024,0
37174,9,325,0,23,55,20,5,3,0,2023,0
37175,2,805,0,15,26,7,3,3,0,2024,0
37176,8,877,0,28,34,7,5,3,1,2023,0
37177,9,793,0,4,61,3,2,3,0,2024,0
37178,10,749,0,24,60,18,3,3,1,2024,0
37179,4,980,0,8,34,18,7,3,0,2024,0
37180,5,170,0,4,59,17,0,3,1,2024,0
37181,6,374,1,5,37,11,3,4,1,2024,0
37182,6,849,1,24,39,7,4,3,0,2024,0
37183,8,278,0,4,33,3,1,4,1,2024,0
37184,8,838,0,12,22,10,5,3,0,2024,0
37185,7,814,0,10,40,19,6,4,1,2024,0
37186,8,484,0,8,19,5,4,4,0,2024,0
37187,8,668,0,13,21,13,2,4,1,2024,0
37188,5,827,0,19,49,8,7,3,0,2024,0
37189,6,184,0,7,59,5,6,3,2,2023,0
37190,3,575,0,19,58,27,5,4,1,2024,0
37191,8,201,0,9,36,1,0,4,0,2024,0
37192,4,466,0,15,35,19,2,4,1,2024,0
37193,7,703,0,14,36,3,1,3,2,2023,0
37194,6,293,0,16,22,29,0,4,0,2024,0
37195,11,572,0,20,34,29,9,4,0,2024,0
37196,4,921,0,26,52,6,3,3,1,2024,0
37197,9,595,0,22,27,10,4,3,1,2024,0
37198,9,570,0,16,57,9,8,3,1,2024,0
37199,7,254,0,11,19,15,8,3,0,2024,0
37200,9,444,0,8,18,23,7,3,2,2023,0
37201,11,312,0,6,24,20,4,3,1,2024,0
37202,2,997,0,28,55,10,3,3,0,2024,0
37203,7,943,1,15,60,11,5,3,0,2024,0
37204,6,319,0,16,31,4,8,4,0,2023,0
37205,5,467,0,16,36,18,2,4,1,2024,0
37206,11,438,0,9,35,9,3,4,1,2024,0
37207,7,671,0,5,47,18,6,4,0,2024,0
37208,8,781,0,30,53,23,2,3,2,2023,0
37209,9,115,0,20,53,6,7,4,2,2024,0
37210,10,403,0,20,19,8,0,4,2,2024,0
37211,4,600,0,16,46,24,6,4,2,2024,0
37212,2,446,0,17,28,21,9,3,0,2024,0
37213,8,441,1,26,42,27,7,3,1,2024,0
37214,8,998,1,21,49,4,0,3,0,2024,0
37215,8,449,0,4,47,18,1,4,1,2024,0
37216,7,817,0,16,52,28,5,4,1,2023,0
37217,9,932,1,23,52,22,7,3,1,2024,0
37218,11,455,0,3,30,17,5,3,1,2024,0
37219,3,204,0,15,58,9,5,4,1,2024,0
37220,6,868,1,20,48,13,9,4,0,2023,0
37221,7,138,0,5,28,3,0,3,1,2024,0
37222,7,455,1,8,57,14,0,4,1,2024,0
37223,4,103,0,15,55,14,7,3,1,2024,0
37224,9,957,1,3,20,13,2,3,0,2024,0
37225,5,382,0,5,57,25,1,4,0,2024,0
37226,5,282,0,31,25,25,8,2,1,2024,0
37227,8,426,0,2,38,29,9,3,1,2024,0
37228,5,258,0,8,31,26,6,4,1,2024,0
37229,3,814,0,3,61,22,3,3,0,2024,0
37230,4,788,0,4,22,14,6,3,2,2024,0
37231,4,318,0,5,41,5,3,3,1,2024,0
37232,7,247,0,29,30,11,1,3,1,2024,0
37233,8,551,0,2,53,2,7,4,1,2023,0
37234,5,492,0,7,43,15,6,3,0,2024,0
37235,6,584,0,20,49,26,7,3,0,2024,0
37236,10,450,0,3,24,22,1,3,1,2024,0
37237,9,891,0,10,40,19,9,3,0,2023,0
37238,9,592,1,1,58,3,7,4,0,2024,0
37239,7,623,0,1,52,10,1,4,2,2023,0
37240,2,897,0,20,29,23,4,4,0,2024,0
37241,5,214,0,12,19,29,8,3,0,2023,0
37242,7,975,0,21,52,7,4,3,1,2024,0
37243,4,515,1,29,44,26,7,3,1,2024,0
37244,9,798,0,16,21,26,0,4,0,2024,0
37245,7,667,0,2,19,24,3,3,1,2024,0
37246,8,118,0,19,54,13,3,3,0,2024,0
37247,7,260,0,24,18,23,10,3,1,2024,0
37248,8,636,0,7,26,29,6,4,1,2024,0
37249,6,237,0,5,35,27,4,3,0,2024,0
37250,8,591,0,8,60,23,8,3,0,2024,0
37251,8,439,0,7,34,7,4,3,1,2024,0
37252,9,690,0,25,54,25,3,4,1,2024,0
37253,2,682,0,28,31,17,6,3,0,2024,0
37254,9,156,0,30,39,2,6,3,1,2024,0
37255,6,791,0,13,51,26,3,3,1,2024,0
37256,5,103,0,21,52,13,5,4,0,2024,0
37257,9,302,0,26,44,21,3,3,0,2024,0
37258,8,918,0,14,46,19,2,4,0,2024,0
37259,5,375,0,12,39,13,9,3,0,2024,0
37260,9,502,0,22,26,16,5,3,0,2024,0
37261,11,227,0,27,56,30,4,4,1,2024,0
37262,8,353,0,8,49,28,8,3,0,2023,0
37263,6,971,0,6,20,26,1,4,0,2024,0
37264,9,702,0,15,36,2,1,3,2,2023,0
37265,5,942,1,14,54,2,5,4,0,2024,0
37266,9,123,1,13,29,17,7,3,1,2024,0
37267,2,893,0,28,40,15,8,3,0,2024,0
37268,11,547,0,2,50,13,2,3,1,2024,0
37269,7,529,0,16,39,8,6,4,1,2024,0
37270,7,296,0,19,63,28,5,3,0,2024,0
37271,6,138,0,11,47,3,2,4,1,2024,0
37272,7,164,0,24,30,25,9,4,0,2024,0
37273,2,134,0,5,61,13,1,4,1,2024,0
37274,4,805,0,23,29,15,2,4,0,2024,0
37275,9,945,0,10,18,6,9,4,0,2024,0
37276,10,168,0,15,27,2,5,4,0,2024,0
37277,6,706,0,16,59,3,5,3,2,2023,0
37278,8,482,0,24,22,9,7,4,2,2024,0
37279,7,209,0,4,61,26,4,3,2,2024,0
37280,7,365,0,25,19,6,1,4,0,2024,0
37281,11,739,0,2,32,2,0,4,0,2023,0
37282,9,134,0,14,56,4,1,3,1,2024,0
37283,3,683,0,2,57,4,6,3,0,2024,0
37284,9,465,0,6,43,24,0,4,0,2024,0
37285,4,718,0,6,29,23,5,4,1,2024,0
37286,10,530,0,17,57,23,5,4,1,2024,0
37287,9,462,0,20,52,14,4,4,1,2024,0
37288,6,747,0,15,56,11,6,3,0,2024,0
37289,4,302,0,29,45,18,0,3,2,2024,0
37290,5,884,0,30,41,2,1,2,1,2023,0
37291,7,311,0,26,19,4,6,4,0,2024,0
37292,5,937,0,6,21,19,9,3,0,2024,0
37293,10,838,0,6,27,18,5,4,0,2024,0
37294,3,247,0,12,23,16,8,3,1,2024,0
37295,5,950,0,21,53,14,1,3,0,2024,0
37296,5,121,0,18,62,7,8,4,1,2024,0
37297,6,972,0,22,19,22,5,3,0,2024,0
37298,4,333,0,18,21,6,5,3,2,2024,0
37299,8,179,0,20,49,21,9,3,0,2024,0
37300,6,326,0,4,36,18,8,4,0,2024,0
37301,8,159,0,18,46,7,4,3,1,2024,0
37302,10,149,0,1,60,15,1,3,1,2023,0
37303,8,746,0,15,63,8,7,3,1,2024,0
37304,6,731,0,15,28,25,1,3,1,2024,0
37305,6,170,0,20,53,4,7,3,0,2024,0
37306,9,420,0,15,21,16,6,3,1,2024,0
37307,9,785,0,21,53,15,4,3,0,2024,0
37308,6,904,0,23,62,20,6,4,0,2024,0
37309,6,268,0,13,63,12,6,3,0,2024,0
37310,7,208,0,17,34,3,4,4,2,2024,0
37311,7,916,0,3,58,9,2,4,0,2024,0
37312,8,401,0,15,18,16,6,4,1,2024,0
37313,9,192,1,3,62,17,5,4,1,2024,0
37314,10,974,1,26,45,23,2,4,0,2024,0
37315,9,943,0,11,56,21,4,3,2,2024,0
37316,10,537,0,24,30,13,9,4,0,2024,0
37317,9,178,0,21,36,26,2,4,1,2024,0
37318,5,525,1,29,33,6,9,4,1,2024,0
37319,3,665,0,28,59,22,2,4,0,2024,0
37320,10,163,0,1,28,25,2,3,1,2024,0
37321,9,249,0,6,43,20,7,3,0,2024,0
37322,5,855,0,12,53,14,3,4,1,2024,0
37323,3,102,0,28,47,10,2,4,0,2024,0
37324,5,675,0,4,20,20,6,4,0,2024,0
37325,7,747,0,9,53,23,9,3,0,2024,0
37326,2,511,0,17,20,22,0,4,1,2024,0
37327,9,208,0,7,41,24,9,4,0,2024,0
37328,10,821,0,25,19,15,9,3,1,2024,0
37329,8,626,1,6,51,28,9,4,1,2024,0
37330,7,297,0,26,64,19,8,3,1,2024,0
37331,6,963,0,19,21,26,8,4,1,2024,0
37332,7,852,1,7,51,1,9,4,1,2024,0
37333,8,898,1,18,46,2,2,3,1,2023,0
37334,9,900,0,23,34,3,3,4,0,2023,0
37335,6,774,0,30,18,26,8,4,2,2024,0
37336,8,290,0,10,27,14,1,3,2,2024,0
37337,4,341,0,17,60,21,9,4,1,2024,0
37338,10,976,0,5,36,12,0,4,0,2024,0
37339,5,732,0,23,56,20,8,4,0,2024,0
37340,7,837,0,4,45,22,1,3,0,2024,0
37341,8,942,0,24,22,6,1,4,0,2024,0
37342,2,248,0,4,43,14,3,4,0,2024,0
37343,11,214,0,15,31,10,0,3,0,2024,0
37344,11,541,0,2,64,25,1,3,0,2024,0
37345,6,743,1,23,62,6,1,4,2,2024,0
37346,10,700,0,1,63,7,2,3,1,2023,0
37347,10,326,0,24,54,20,0,3,1,2023,0
37348,8,340,0,24,57,19,2,2,0,2024,0
37349,7,351,0,11,63,4,2,4,2,2024,0
37350,7,556,0,25,56,21,9,3,0,2024,0
37351,7,326,0,28,24,7,8,4,0,2023,0
37352,10,122,0,10,20,14,5,3,2,2024,0
37353,4,158,0,23,49,14,6,4,1,2024,0
37354,6,488,0,3,23,10,6,3,1,2024,0
37355,5,419,1,3,40,10,4,4,0,2024,0
37356,8,321,0,21,31,6,1,3,0,2024,0
37357,7,947,0,24,54,16,1,4,0,2024,0
37358,6,228,0,29,61,17,0,3,0,2024,0
37359,6,408,0,28,18,2,7,3,2,2024,0
37360,8,407,0,21,37,22,5,3,1,2024,0
37361,2,500,0,13,61,17,2,4,1,2024,0
37362,6,764,0,24,37,10,8,4,1,2024,0
